10 KG Ketchup
Ring - Proximal:;0.000174;0.000021;0.000711;0.001371;0.001382;4344.893555;14918.255859;21831.519531;17168.576172;19484.757813;19037.332031;22880.242188;19042.433594;19574.585938;19054.931641;20358.96875;16711.494141;18619.615234;18804.921875;18302.880859;19783.259766;18240.839844;15427.875;21933.433594;16685.675781;19916.798828;24814.148438;15502.37793;12773.514648;8.330217;5355.462402;1499.026367;2325.195801;2664.97583
Pinky - Distal:;0.000087;0.000003;0.000043;66.310127;736.523438;2514.806152;4389.914551;5715.650391;3706.72998;2999.816895;3389.534912;4029.289063;3237.495361;3311.298584;3213.357178;3041.587646;2513.077393;2032.000488;1779.861694;2072.273438;1973.61792;2061.540771;1391.887085;1889.591064;2092.397217;1948.603638;2663.611816;1005.240234;264.477661;71.446655;0.000136;0.000039;0.000113;0.000064
Pinky - Intermediate:;0.0;0.0;0.000087;0.000085;547.908752;3201.317627;9641.338867;13250.022461;6403.274414;7035.175293;6854.68457;7924.230469;6378.641113;6544.449219;6349.124023;6159.708008;5058.616211;3992.102783;3586.904541;4109.740234;3764.613037;3960.286133;2867.473877;3713.35498;4044.422852;4037.681885;5425.608398;2311.099609;453.149506;0.000346;193.540482;0.000622;1301.685913;582.858093
Pinky - Proximal:;0.000174;0.00006;0.000172;0.001363;0.000343;0.006269;9844.458008;17043.779297;6545.202148;8129.726074;7565.755859;8138.151855;6618.207031;6754.387207;6569.846191;6370.021973;4981.114258;3295.264893;2939.235352;3399.713867;3399.840576;3296.233398;2133.65625;3177.143555;3367.554443;4584.592773;5040.022949;2046.322266;2817.800537;0.000686;1968.524536;413.960571;2234.557373;1473.85083
Thumb - Distal:;0.000088;0.000191;0.000096;0.00006;0.000048;22135.865234;23380.449219;10316.387695;1747.72644;7224.271484;8548.819336;9509.423828;8605.956055;8654.995117;7788.305176;9027.999023;6086.125;8469.867188;7150.40918;7723.510742;6419.496094;7807.528809;1710.13147;1307.786011;4610.901855;4845.143066;5712.470215;3699.532959;4013.298096;2148.571777;104.808632;450.12262;0.00009;0.00014
Thumb - Intermediate:;0.000058;0.000042;0.000021;1747.977417;135.413574;54835.160156;44414.667969;27043.496094;7920.962891;21941.998047;22758.5625;24972.25;21072.664063;22621.576172;21102.662109;23671.394531;18035.230469;24112.832031;20750.945313;22850.542969;14984.637695;23280.039063;12874.472656;20088.160156;21517.445313;9526.361328;4424.348145;19168.751953;9482.358398;0.000168;0.000177;2646.062744;0.000231;0.000183
Thumb - Proximal:;0.00009;0.000244;0.00035;7469.477539;0.000485;157230.234375;99680.179688;97289.585938;82254.601563;101344.320313;99097.90625;101751.476563;94330.414063;98938.0;96963.820313;99826.210938;90487.0625;111774.8125;97275.9375;111409.351563;88344.882813;119827.539063;102837.648438;103364.125;121216.382813;76565.429688;122203.960938;132778.875;87538.890625;3766.176758;0.001948;0.000617;0.000452;0.000812


GraspType:;LargeDiameter
Index - Distal:;0.00008;316.712128;91.933006;193.955902;923.029297;1254.492065;1230.950806;1890.890869;1242.698608;944.917603;1082.256592;1161.25708;1106.845337;1519.48877;1332.442505;928.955383;1140.457642;1241.890015;1367.539185;878.036987;1253.078125;972.964172;1317.62793;755.514282;1272.248779;1427.554932;583.665161;252.405884;340.721191;38.143265
Index - Intermediate:;1053.465576;1148.548706;767.296997;956.253052;5889.788574;13009.869141;20575.851563;24320.457031;19079.806641;20266.400391;21083.726563;21463.382813;20765.806641;24441.208984;22596.201172;18942.917969;22779.683594;21194.662109;25331.228516;17982.15625;21982.001953;15135.77832;21366.423828;14579.561523;16166.482422;4734.747559;822.969177;230.709167;4425.709473;104.304886
Index - Proximal:;3167.807617;0.001431;0.00509;0.001569;1766.122559;20382.623047;30592.318359;37849.863281;26847.431641;27319.431641;30696.171875;29680.957031;29902.677734;39288.523438;32737.378906;24533.421875;34443.710938;27822.720703;41150.21875;24072.992188;29956.027344;18090.117188;33474.84375;19470.476563;19216.167969;0.0;0.003693;0.000625;11883.791016;0.000942
Middle - Distal:;98.899704;55.01519;142.306641;0.000043;0.000169;1716.30481;2164.513672;3648.133789;3251.361816;3021.807129;3277.723145;3423.114258;3346.30835;4144.25;3836.653564;3112.263916;3582.859863;3600.447998;4694.377441;2860.298584;4136.445313;3769.727295;5163.31543;3759.816406;4897.74707;1872.245239;105.564507;0.000175;0.000021;0.000177
Middle - Intermediate:;1711.690552;0.000179;86.453773;127.071075;7558.631348;16740.890625;18970.136719;22270.523438;17541.154297;17939.994141;18935.535156;19092.328125;18430.765625;22233.267578;20600.988281;16983.144531;20192.669922;19668.734375;24433.417969;15210.508789;20327.804688;15392.069336;22192.476563;15119.211914;17185.451172;5404.873535;0.002765;0.000312;2715.912109;0.000372
Middle - Proximal:;4514.630859;1116.97168;2169.154541;0.001414;17842.652344;34724.933594;39167.621094;43836.78125;32620.005859;33559.597656;36689.714844;35575.175781;35189.617188;41950.808594;38058.125;32265.710938;38022.160156;36581.8125;44762.929688;29831.210938;35047.550781;27685.009766;38872.976563;27508.730469;26844.363281;6963.501465;0.00097;0.00161;15865.053711;0.001374
Ring - Distal:;2.481194;0.000695;61.597866;671.251282;2099.9021;4068.053223;3813.616699;4657.313965;3807.077881;3731.529785;3936.26001;3965.579102;3812.922363;4547.90918;4353.194824;3605.863037;4164.091797;4188.194824;4931.771973;3099.63208;4210.114746;3245.992676;4400.486328;3047.852783;3270.780273;0.000328;13.734179;0.00063;0.000089;0.000336
Ring - Intermediate:;1128.853882;870.02063;715.00415;383.993713;2982.657715;7244.003906;9344.6875;11938.803711;9730.142578;9528.189453;10157.337891;9988.254883;9795.956055;11463.745117;10922.378906;9182.692383;10478.605469;10878.535156;12385.996094;8058.963867;10374.466797;8341.130859;11075.716797;7846.679199;7587.958008;0.00066;94.939949;1187.938965;2519.354004;0.000333
Ring - Proximal:;2639.235107;1716.464478;2488.971191;0.001414;2229.607666;8102.14209;11618.313477;15353.114258;12000.749023;11402.831055;12988.99707;11825.634766;12181.797852;13504.713867;12787.044922;11484.142578;12169.666016;13600.379883;13981.201172;11045.334961;11033.691406;10877.270508;12970.255859;10707.056641;7616.353027;0.000733;0.002764;3310.564941;11423.496094;110.458969
Pinky - Distal:;0.00002;81.889641;172.241837;189.884842;0.000119;4234.950684;3546.540771;3180.450195;2722.401855;2769.335449;3189.23291;3125.804443;3100.155762;3550.355225;3404.481934;3009.35083;3367.595703;3068.651611;3497.264648;2352.615723;3011.584961;2440.95166;3194.162598;2111.512939;2239.751953;0.00001;74.19838;10.161203;0.000076;0.000021
Pinky - Intermediate:;582.29303;381.265503;685.17511;40.380695;5282.509277;7247.176758;6321.42334;6520.566895;5315.34082;5395.699707;5232.927734;5021.507813;5094.981445;5688.255859;5473.793457;4763.537109;5425.375977;5698.499023;5716.500977;3928.928467;5367.232422;4257.750977;5272.200195;3705.881104;3801.178711;144.704102;0.000343;863.041626;1014.0047;0.000172
Pinky - Proximal:;1430.699097;0.000694;706.686951;0.001369;7863.883301;7068.630371;7292.741211;6609.537109;4875.755859;5037.679688;4799.78418;4465.810547;4632.307129;5167.576172;4930.3125;4195.125;4912.741211;5421.305176;5226.229492;3696.175537;4940.803223;4008.345215;4797.10791;3498.423096;3485.978027;0.000232;0.00097;1981.963745;3377.15332;0.0005
Thumb - Distal:;0.0;314.270874;0.00039;11039.621094;18998.599609;24930.757813;13092.37793;17390.900391;17757.773438;15150.068359;16484.0625;15659.467773;15826.25;17779.75;17950.480469;16456.630859;15596.423828;18019.511719;18690.537109;13794.347656;14628.383789;17569.095703;18235.654297;10877.666992;9336.964844;569.267639;5.630867;0.000644;125.037628;0.000042
Thumb - Intermediate:;0.000005;4851.602051;2057.229736;27644.847656;42389.75;46163.300781;24801.009766;31609.736328;32780.089844;29005.582031;29858.986328;30855.640625;29725.966797;35566.453125;35076.75;31089.964844;30882.644531;34329.367188;38669.230469;24589.070313;29702.335938;30602.632813;38361.136719;23455.474609;21999.203125;0.001502;0.000707;0.000442;1530.522217;0.000047
Thumb - Proximal:;0.000225;22523.410156;0.000509;41779.847656;92926.914063;112823.59375;94590.6875;109502.65625;109071.429688;108817.359375;106967.570313;115248.828125;109424.015625;121226.148438;120497.96875;112614.03125;116474.34375;117888.0625;128232.5;98826.984375;108891.976563;92104.46875;112386.320313;79236.125;75347.375;8306.206055;0.002057;0.0;707.960327;0.000671

