SourceContainer,DestinationContainer,PouringTime,RotationSpeed,MaximumAngle,SourcePosX,SourcePosY,SourcePosZ,DestPosX,DestPosY,DestPosZ,NumberOfParticles,NumberOfFailedParticles,RotationInDegreePerSecond,IsPouringFailed
SM_Cup,SM_Blue_Cup,1.336432,75.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,66.909645,True
SM_Cup,SM_Blue_Cup,1.344598,75.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.09761,True
SM_Cup,SM_Blue_Cup,1.335788,75.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.250984,True
SM_Cup,SM_Blue_Cup,1.347188,75.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.329559,True
SM_Cup,SM_Blue_Cup,1.347002,80.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.998459,True
SM_Cup,SM_Blue_Cup,1.34415,80.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.241013,True
SM_Cup,SM_Blue_Cup,1.336898,80.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,67.499908,True
SM_Cup,SM_Blue_Cup,1.333334,80.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.499893,True
SM_Cup,SM_Blue_Cup,1.344752,80.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.440544,True
SM_Cup,SM_Blue_Cup,1.336708,80.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,66.988228,True
SM_Cup,SM_Blue_Cup,1.337974,80.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.489265,True
SM_Cup,SM_Blue_Cup,1.340053,80.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.31913,True
SM_Cup,SM_Blue_Cup,1.340936,80.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.098259,True
SM_Cup,SM_Blue_Cup,1.333334,80.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.449661,True
SM_Cup,SM_Blue_Cup,1.671584,85.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.690842,True
SM_Cup,SM_Blue_Cup,1.672964,85.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.499947,True
SM_Cup,SM_Blue_Cup,1.686831,85.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,66.838066,True
SM_Cup,SM_Blue_Cup,1.674437,85.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,66.721291,True
SM_Cup,SM_Blue_Cup,1.677141,85.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.8722,True
SM_Cup,SM_Blue_Cup,1.666791,85.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.05558,True
SM_Cup,SM_Blue_Cup,1.669533,85.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,67.212128,True
SM_Cup,SM_Blue_Cup,1.672024,85.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.459167,True
SM_Cup,SM_Blue_Cup,1.672792,85.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.121552,True
SM_Cup,SM_Blue_Cup,1.67098,85.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,66.947975,True
SM_Cup,SM_Blue_Cup,1.673299,90.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,5,66.623924,True
SM_Cup,SM_Blue_Cup,1.672794,90.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,67.277382,True
SM_Cup,SM_Blue_Cup,1.674224,90.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,5,66.94313,True
SM_Cup,SM_Blue_Cup,1.679737,90.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,67.499886,True
SM_Cup,SM_Blue_Cup,1.672993,90.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,66.787193,True
SM_Cup,SM_Blue_Cup,1.680883,90.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,66.908936,True
SM_Cup,SM_Blue_Cup,1.676954,90.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,66.78875,True
SM_Cup,SM_Blue_Cup,1.673248,90.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,67.499947,True
SM_Cup,SM_Blue_Cup,1.676178,90.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,6,66.868752,True
SM_Cup,SM_Blue_Cup,1.668327,90.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,66.928696,True
SM_Cup,SM_Blue_Cup,1.676407,95.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,8,67.499931,True
SM_Cup,SM_Blue_Cup,1.671062,95.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,8,66.907921,True
SM_Cup,SM_Blue_Cup,1.670194,95.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,10,67.499931,True
SM_Cup,SM_Blue_Cup,1.67194,95.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,9,66.640335,True
SM_Cup,SM_Blue_Cup,1.672197,95.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,9,67.499939,True
SM_Cup,SM_Blue_Cup,1.673776,95.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,8,66.910194,True
SM_Cup,SM_Blue_Cup,1.673471,95.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,9,66.677422,True
SM_Cup,SM_Blue_Cup,1.68348,95.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,6,66.974922,True
SM_Cup,SM_Blue_Cup,1.666671,95.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,10,67.232079,True
SM_Cup,SM_Blue_Cup,1.669035,95.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,10,67.248924,True
SM_Cup,SM_Blue_Cup,1.34278,100.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.34124,True
SM_Cup,SM_Blue_Cup,1.340462,100.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.499947,True
SM_Cup,SM_Blue_Cup,1.341123,100.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.499947,True
SM_Cup,SM_Blue_Cup,1.350659,100.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.986588,True
SM_Cup,SM_Blue_Cup,1.347106,100.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.329117,True
SM_Cup,SM_Blue_Cup,1.342531,100.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.882851,True
SM_Cup,SM_Blue_Cup,1.334584,100.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,66.804146,True
SM_Cup,SM_Blue_Cup,1.342193,100.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.794807,True
SM_Cup,SM_Blue_Cup,1.345243,100.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.23436,True
SM_Cup,SM_Blue_Cup,1.336533,100.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.203392,False
SM_Cup,SM_Blue_Cup,1.333434,105.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.295914,True
SM_Cup,SM_Blue_Cup,1.343269,105.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.858459,True
SM_Cup,SM_Blue_Cup,1.340591,105.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.499908,True
SM_Cup,SM_Blue_Cup,1.342333,105.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.146049,True
SM_Cup,SM_Blue_Cup,1.336068,105.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.499954,True
SM_Cup,SM_Blue_Cup,1.337915,105.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,66.986099,True
SM_Cup,SM_Blue_Cup,1.342845,105.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.032837,True
SM_Cup,SM_Blue_Cup,1.337527,105.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.9179,True
SM_Cup,SM_Blue_Cup,1.343712,105.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.499908,True
SM_Cup,SM_Blue_Cup,1.339641,105.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.245743,True
SM_Cup,SM_Blue_Cup,4.358287,10.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,9.616349,True
SM_Cup,SM_Blue_Cup,3.689459,10.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,9.591855,True
SM_Cup,SM_Blue_Cup,4.034718,10.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,9.579138,True
SM_Cup,SM_Blue_Cup,5.027898,10.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,9.579947,True
SM_Cup,SM_Blue_Cup,4.698124,10.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,7,9.622267,True
SM_Cup,SM_Blue_Cup,4.362425,10.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,5,9.587596,True
SM_Cup,SM_Blue_Cup,4.027213,10.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,9.582322,True
SM_Cup,SM_Blue_Cup,4.365795,10.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,9.603192,True
SM_Cup,SM_Blue_Cup,4.349954,10.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,9.60493,True
SM_Cup,SM_Blue_Cup,5.031879,10.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,6,9.594153,True
SM_Cup,SM_Blue_Cup,3.011336,15.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,14.862226,True
SM_Cup,SM_Blue_Cup,2.672932,15.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.909577,True
SM_Cup,SM_Blue_Cup,2.345279,15.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,14.939253,True
SM_Cup,SM_Blue_Cup,2.687951,15.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,14.973737,True
SM_Cup,SM_Blue_Cup,2.683166,15.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,14.836385,True
SM_Cup,SM_Blue_Cup,3.007078,15.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.970398,True
SM_Cup,SM_Blue_Cup,2.69176,15.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.951661,False
SM_Cup,SM_Blue_Cup,2.694098,15.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,14.921776,True
SM_Cup,SM_Blue_Cup,3.018127,15.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.797288,True
SM_Cup,SM_Blue_Cup,2.681873,15.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,14.819199,True
SM_Cup,SM_Blue_Cup,2.343408,20.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.125641,True
SM_Cup,SM_Blue_Cup,2.342071,20.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.22691,False
SM_Cup,SM_Blue_Cup,2.344262,20.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.123974,True
SM_Cup,SM_Blue_Cup,2.675669,20.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.128647,True
SM_Cup,SM_Blue_Cup,2.341358,20.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.236166,True
SM_Cup,SM_Blue_Cup,2.677784,20.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.213816,True
SM_Cup,SM_Blue_Cup,2.675395,20.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.220205,False
SM_Cup,SM_Blue_Cup,2.336009,20.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.164291,False
SM_Cup,SM_Blue_Cup,2.344431,20.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.143951,False
SM_Cup,SM_Blue_Cup,2.349376,20.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.133707,True
SM_Cup,SM_Blue_Cup,2.00887,25.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.347103,False
SM_Cup,SM_Blue_Cup,2.000001,25.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.360634,False
SM_Cup,SM_Blue_Cup,2.013256,25.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.33791,True
SM_Cup,SM_Blue_Cup,2.013183,25.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.366615,True
SM_Cup,SM_Blue_Cup,2.009548,25.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.442982,True
SM_Cup,SM_Blue_Cup,2.012405,25.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,22.421776,True
SM_Cup,SM_Blue_Cup,2.008285,25.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.4638,True
SM_Cup,SM_Blue_Cup,2.003059,25.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.313807,True
SM_Cup,SM_Blue_Cup,2.016833,25.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.493196,True
SM_Cup,SM_Blue_Cup,2.014822,25.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.473375,True
SM_Cup,SM_Blue_Cup,2.024446,30.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,26.841007,True
SM_Cup,SM_Blue_Cup,2.013126,30.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,26.6467,True
SM_Cup,SM_Blue_Cup,2.008927,30.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,26.717295,True
SM_Cup,SM_Blue_Cup,2.011238,30.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.706297,False
SM_Cup,SM_Blue_Cup,2.005819,30.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,26.899311,True
SM_Cup,SM_Blue_Cup,2.348986,30.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.783842,False
SM_Cup,SM_Blue_Cup,2.019389,30.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,26.978525,True
SM_Cup,SM_Blue_Cup,2.011324,30.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.83312,True
SM_Cup,SM_Blue_Cup,2.000022,30.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.893816,False
SM_Cup,SM_Blue_Cup,2.00405,30.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.745951,True
SM_Cup,SM_Blue_Cup,2.020564,35.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.68898,False
SM_Cup,SM_Blue_Cup,2.016636,35.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.354404,False
SM_Cup,SM_Blue_Cup,2.003848,35.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.629524,False
SM_Cup,SM_Blue_Cup,1.671994,35.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.47049,False
SM_Cup,SM_Blue_Cup,1.676838,35.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.737644,False
SM_Cup,SM_Blue_Cup,1.679417,35.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.397213,False
SM_Cup,SM_Blue_Cup,2.012216,35.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.642574,True
SM_Cup,SM_Blue_Cup,1.671011,35.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.640121,False
SM_Cup,SM_Blue_Cup,2.005647,35.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.668827,False
SM_Cup,SM_Blue_Cup,1.670367,35.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.47773,False
SM_Cup,SM_Blue_Cup,1.670945,40.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.568977,True
SM_Cup,SM_Blue_Cup,1.675639,40.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.713673,False
SM_Cup,SM_Blue_Cup,2.017068,40.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.615551,True
SM_Cup,SM_Blue_Cup,2.003455,40.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.526051,False
SM_Cup,SM_Blue_Cup,1.669203,40.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.276585,False
SM_Cup,SM_Blue_Cup,2.014542,40.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.506054,False
SM_Cup,SM_Blue_Cup,1.678132,40.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.580406,False
SM_Cup,SM_Blue_Cup,2.009564,40.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,33.257214,True
SM_Cup,SM_Blue_Cup,1.677555,40.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.678734,False
SM_Cup,SM_Blue_Cup,2.003357,40.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.605602,True
SM_Cup,SM_Blue_Cup,1.680091,45.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.722412,False
SM_Cup,SM_Blue_Cup,1.677649,45.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.712406,False
SM_Cup,SM_Blue_Cup,1.679979,45.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.652969,False
SM_Cup,SM_Blue_Cup,2.012484,45.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.756752,False
SM_Cup,SM_Blue_Cup,1.673942,45.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.929043,False
SM_Cup,SM_Blue_Cup,1.682871,45.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.78875,False
SM_Cup,SM_Blue_Cup,1.671089,45.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.510017,False
SM_Cup,SM_Blue_Cup,2.023035,45.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.862682,False
SM_Cup,SM_Blue_Cup,2.029119,45.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.751091,True
SM_Cup,SM_Blue_Cup,1.667645,45.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.886471,False
SM_Cup,SM_Blue_Cup,2.012981,50.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.897335,True
SM_Cup,SM_Blue_Cup,2.002127,50.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,44.716221,True
SM_Cup,SM_Blue_Cup,2.008379,50.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.481266,True
SM_Cup,SM_Blue_Cup,2.004736,50.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.950047,True
SM_Cup,SM_Blue_Cup,2.018708,50.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.99371,True
SM_Cup,SM_Blue_Cup,2.012271,50.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.793621,True
SM_Cup,SM_Blue_Cup,2.020812,50.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.666668,True
SM_Cup,SM_Blue_Cup,2.007826,50.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.999947,True
SM_Cup,SM_Blue_Cup,2.009071,50.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,44.811195,True
SM_Cup,SM_Blue_Cup,1.357476,50.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,56,44.992352,True
SM_Cup,SM_Blue_Cup,2.019302,55.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,16,53.658253,True
SM_Cup,SM_Blue_Cup,2.093048,55.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,22,54.208908,True
SM_Cup,SM_Blue_Cup,2.404478,55.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,15,53.868923,True
SM_Cup,SM_Blue_Cup,1.870076,55.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,20,54.446232,True
SM_Cup,SM_Blue_Cup,2.404793,55.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,21,54.671848,True
SM_Cup,SM_Blue_Cup,1.521762,55.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,15,54.707241,True
SM_Cup,SM_Blue_Cup,1.83334,55.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,16,53.639614,True
SM_Cup,SM_Blue_Cup,2.100286,55.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,15,54.539265,True
SM_Cup,SM_Blue_Cup,2.439873,55.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,18,54.263199,True
SM_Cup,SM_Blue_Cup,2.172926,55.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,19,54.068043,True
SM_Cup,SM_Blue_Cup,2.40843,60.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,16,58.975002,True
SM_Cup,SM_Blue_Cup,2.207922,60.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,20,59.032948,True
SM_Cup,SM_Blue_Cup,2.455877,60.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,22,58.461243,True
SM_Cup,SM_Blue_Cup,2.213417,60.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,18,59.344006,True
SM_Cup,SM_Blue_Cup,1.668093,60.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,19,58.503746,True
SM_Cup,SM_Blue_Cup,1.832245,60.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,17,58.7439,True
SM_Cup,SM_Blue_Cup,2.119276,60.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,14,59.314224,True
SM_Cup,SM_Blue_Cup,1.721152,60.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,15,58.931976,True
SM_Cup,SM_Blue_Cup,1.890295,60.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,14,59.291229,True
SM_Cup,SM_Blue_Cup,2.279797,60.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,15,59.058769,True
SM_Cup,SM_Blue_Cup,2.335059,65.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,18,63.972126,True
SM_Cup,SM_Blue_Cup,2.33512,65.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,21,63.879768,True
SM_Cup,SM_Blue_Cup,2.422589,65.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,15,63.470055,True
SM_Cup,SM_Blue_Cup,2.207349,65.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,21,63.245602,True
SM_Cup,SM_Blue_Cup,2.065748,65.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,15,63.478142,True
SM_Cup,SM_Blue_Cup,2.1295,65.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,19,63.664043,True
SM_Cup,SM_Blue_Cup,2.29761,65.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,17,64.276184,True
SM_Cup,SM_Blue_Cup,1.864513,65.0,105.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,18,63.973789,True
