SourceContainer,DestinationContainer,PouringTime,RotationSpeed,MaximumAngle,SourcePosX,SourcePosY,SourcePosZ,DestPosX,DestPosY,DestPosZ,NumberOfParticles,NumberOfFailedParticles,RotationInDegreePerSecond,IsPouringFailed
SM_Cup,SM_EspressoCup,1.408948,70.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,68.755737,False
SM_Cup,SM_EspressoCup,1.280085,70.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,70.173813,False
SM_Cup,SM_EspressoCup,1.613119,70.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,69.240921,False
SM_Cup,SM_EspressoCup,1.299273,70.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,68.486778,False
SM_Cup,SM_EspressoCup,0.0,70.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,68.862259,False
SM_Cup,SM_EspressoCup,0.090902,75.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,73.716515,False
SM_Cup,SM_EspressoCup,1.180322,75.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,73.220306,False
SM_Cup,SM_EspressoCup,1.248497,75.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,75.432137,False
SM_Cup,SM_EspressoCup,0.0,75.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,73.581528,False
SM_Cup,SM_EspressoCup,0.996474,75.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,73.923347,False
SM_Cup,SM_EspressoCup,0.600133,75.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,73.637291,False
SM_Cup,SM_EspressoCup,0.853285,75.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,72.053162,False
SM_Cup,SM_EspressoCup,0.690841,80.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,78.849442,False
SM_Cup,SM_EspressoCup,0.370764,80.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,79.600563,False
SM_Cup,SM_EspressoCup,0.0,80.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,78.87291,False
SM_Cup,SM_EspressoCup,0.518543,80.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,77.765144,False
SM_Cup,SM_EspressoCup,0.045996,80.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,78.03611,False
SM_Cup,SM_EspressoCup,1.584839,80.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,77.833611,False
SM_Cup,SM_EspressoCup,0.141563,80.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,79.147736,False
SM_Cup,SM_EspressoCup,0.0,80.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,79.89505,False
SM_Cup,SM_EspressoCup,1.257952,80.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,78.057541,False
SM_Cup,SM_EspressoCup,0.65847,80.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,78.11985,False
SM_Cup,SM_EspressoCup,0.154602,85.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,84.986771,False
SM_Cup,SM_EspressoCup,0.508692,85.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,84.782799,False
SM_Cup,SM_EspressoCup,0.687303,85.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,83.004997,False
SM_Cup,SM_EspressoCup,0.0,85.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,84.293564,False
SM_Cup,SM_EspressoCup,0.708452,85.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,83.115364,False
SM_Cup,SM_EspressoCup,0.772428,85.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,84.713188,False
SM_Cup,SM_EspressoCup,0.652125,85.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,84.259132,False
SM_Cup,SM_EspressoCup,0.90346,85.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,83.334,False
SM_Cup,SM_EspressoCup,1.371125,85.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,82.566788,False
SM_Cup,SM_EspressoCup,0.244318,85.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,82.422981,False
SM_Cup,SM_EspressoCup,0.52461,90.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,83.352516,False
SM_Cup,SM_EspressoCup,0.183827,90.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,89.683266,False
SM_Cup,SM_EspressoCup,0.0,90.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,90.903336,False
SM_Cup,SM_EspressoCup,0.0,90.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,88.539658,False
SM_Cup,SM_EspressoCup,0.493324,90.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,88.953598,False
SM_Cup,SM_EspressoCup,0.0,90.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,88.681114,False
SM_Cup,SM_EspressoCup,0.0,90.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,89.387627,False
SM_Cup,SM_EspressoCup,0.266673,95.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,93.370659,False
SM_Cup,SM_EspressoCup,0.0,95.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,94.917114,False
SM_Cup,SM_EspressoCup,0.0,95.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,94.735313,False
SM_Cup,SM_EspressoCup,0.0,95.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,93.817963,False
SM_Cup,SM_EspressoCup,0.0,95.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,94.113594,False
SM_Cup,SM_EspressoCup,0.0,100.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,99.102562,False
SM_Cup,SM_EspressoCup,0.0,100.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,99.67131,False
SM_Cup,SM_EspressoCup,0.091668,100.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,98.525459,False
SM_Cup,SM_EspressoCup,0.741685,100.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,99.139862,False
SM_Cup,SM_EspressoCup,0.033334,100.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,99.385239,False
SM_Cup,SM_EspressoCup,0.0,100.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,99.441292,False
SM_Cup,SM_EspressoCup,0.0,100.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,99.705574,False
SM_Cup,SM_EspressoCup,0.441678,100.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,99.020302,False
SM_Cup,SM_EspressoCup,0.383349,105.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,103.91729,False
SM_Cup,SM_EspressoCup,0.0,105.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,104.924622,False
SM_Cup,SM_EspressoCup,0.008334,105.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,104.115097,False
SM_Cup,SM_EspressoCup,1.07516,105.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,104.355492,False
SM_Cup,SM_EspressoCup,0.0,105.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,103.525642,False
SM_Cup,SM_EspressoCup,0.183338,105.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,104.924332,False
SM_Cup,SM_EspressoCup,0.0,105.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,103.539444,False
SM_Cup,SM_EspressoCup,0.0,10.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,9.985272,False
SM_Cup,SM_EspressoCup,0.0,10.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,9.996423,False
SM_Cup,SM_EspressoCup,0.858348,15.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,14.977323,False
SM_Cup,SM_EspressoCup,0.633363,15.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,14.969458,False
SM_Cup,SM_EspressoCup,1.000033,15.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,14.993513,False
SM_Cup,SM_EspressoCup,0.06667,15.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,14.988612,False
SM_Cup,SM_EspressoCup,0.0,15.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,14.97893,False
SM_Cup,SM_EspressoCup,1.349687,20.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,19.954964,False
SM_Cup,SM_EspressoCup,1.337904,20.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,19.967226,False
SM_Cup,SM_EspressoCup,0.0,20.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,19.658066,False
SM_Cup,SM_EspressoCup,1.995915,20.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,19.886625,False
SM_Cup,SM_EspressoCup,0.654776,20.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,19.923342,False
SM_Cup,SM_EspressoCup,0.150704,25.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,24.959898,False
SM_Cup,SM_EspressoCup,0.714036,25.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,24.973886,False
SM_Cup,SM_EspressoCup,0.60807,30.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,29.764467,False
SM_Cup,SM_EspressoCup,0.0,30.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,29.912474,False
SM_Cup,SM_EspressoCup,1.464884,30.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,29.717436,False
SM_Cup,SM_EspressoCup,1.079874,30.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,29.838146,False
SM_Cup,SM_EspressoCup,1.333424,30.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,29.813038,False
SM_Cup,SM_EspressoCup,1.402,35.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,34.828663,False
SM_Cup,SM_EspressoCup,0.857547,35.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,34.606251,False
SM_Cup,SM_EspressoCup,1.270033,35.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,34.642517,False
SM_Cup,SM_EspressoCup,0.415126,40.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,39.6577,False
SM_Cup,SM_EspressoCup,1.002993,40.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,39.511089,False
SM_Cup,SM_EspressoCup,0.902525,40.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,39.722248,False
SM_Cup,SM_EspressoCup,1.319341,40.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,39.667591,False
SM_Cup,SM_EspressoCup,1.301221,45.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,44.492653,False
SM_Cup,SM_EspressoCup,1.144283,45.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,45.028934,False
SM_Cup,SM_EspressoCup,0.225838,45.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,44.448174,False
SM_Cup,SM_EspressoCup,1.131541,45.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,44.933468,False
SM_Cup,SM_EspressoCup,1.458296,50.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.26556,False
SM_Cup,SM_EspressoCup,1.16337,50.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.666927,False
SM_Cup,SM_EspressoCup,0.0,50.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.595875,False
SM_Cup,SM_EspressoCup,1.169361,50.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.775928,False
SM_Cup,SM_EspressoCup,1.40488,50.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.362247,False
SM_Cup,SM_EspressoCup,1.448099,50.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.830395,False
SM_Cup,SM_EspressoCup,0.9151,50.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,48.982697,False
SM_Cup,SM_EspressoCup,1.60971,50.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.343342,False
SM_Cup,SM_EspressoCup,1.311376,50.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.868561,False
SM_Cup,SM_EspressoCup,1.63108,50.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.537106,False
SM_Cup,SM_EspressoCup,1.517741,55.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,54.036789,False
SM_Cup,SM_EspressoCup,1.288214,55.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,53.879955,False
SM_Cup,SM_EspressoCup,1.38989,55.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,54.368477,False
SM_Cup,SM_EspressoCup,0.797921,55.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,54.872345,False
SM_Cup,SM_EspressoCup,1.286626,55.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,54.471344,False
SM_Cup,SM_EspressoCup,1.497989,55.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,54.132317,False
SM_Cup,SM_EspressoCup,0.945305,55.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,52.012039,False
SM_Cup,SM_EspressoCup,1.09083,55.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,54.462223,False
SM_Cup,SM_EspressoCup,0.981363,60.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.582626,False
SM_Cup,SM_EspressoCup,1.588864,60.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.872528,False
SM_Cup,SM_EspressoCup,1.476059,60.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.165642,False
SM_Cup,SM_EspressoCup,1.407807,60.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,58.824055,False
SM_Cup,SM_EspressoCup,1.070288,60.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,60.065048,False
SM_Cup,SM_EspressoCup,1.577444,60.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.941719,False
SM_Cup,SM_EspressoCup,1.618187,60.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.115715,False
SM_Cup,SM_EspressoCup,0.616944,60.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.628223,False
SM_Cup,SM_EspressoCup,1.598321,60.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,58.522228,False
SM_Cup,SM_EspressoCup,1.156775,60.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.095249,False
SM_Cup,SM_EspressoCup,1.191594,65.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,64.429955,False
SM_Cup,SM_EspressoCup,1.375861,65.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,64.089516,False
SM_Cup,SM_EspressoCup,1.644541,65.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,63.955727,False
SM_Cup,SM_EspressoCup,1.55724,65.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,65.147049,False
SM_Cup,SM_EspressoCup,1.584988,65.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,63.768875,False
SM_Cup,SM_EspressoCup,1.329892,65.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,64.612434,False
SM_Cup,SM_EspressoCup,0.896929,65.0,100.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,64.082771,False
